epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,19834.1,1.17993,0.76511,1.18404,0.7113,0.80308,0.7803,0.5572,1.25947,0.69367,1.23943,0.002575,0.002575,0.002575
77,20116.4,1.1704,0.75477,1.18061,0.70999,0.80508,0.78043,0.55731,1.25887,0.69311,1.23911,0.002476,0.002476,0.002476
78,20384.4,1.16674,0.75172,1.17562,0.71005,0.805,0.7808,0.55813,1.25863,0.6925,1.23873,0.002377,0.002377,0.002377
79,20643.6,1.16526,0.75064,1.17318,0.70868,0.8073,0.78069,0.55843,1.25826,0.69206,1.23831,0.002278,0.002278,0.002278
80,20912.1,1.15959,0.74341,1.174,0.7063,0.80962,0.78073,0.55862,1.25786,0.6916,1.238,0.002179,0.002179,0.002179
81,21188,1.15747,0.73985,1.17092,0.70546,0.8097,0.78099,0.55865,1.25743,0.69104,1.23767,0.00208,0.00208,0.00208
82,21456.9,1.15851,0.73611,1.16796,0.70699,0.80908,0.78099,0.55876,1.257,0.69076,1.23715,0.001981,0.001981,0.001981
83,21734.8,1.15094,0.72773,1.16357,0.70784,0.8091,0.78106,0.55937,1.25698,0.68989,1.23698,0.001882,0.001882,0.001882
84,22011.9,1.14822,0.73067,1.16413,0.70781,0.81054,0.78123,0.55983,1.25676,0.68924,1.23675,0.001783,0.001783,0.001783
85,22293.9,1.1421,0.72137,1.16184,0.70744,0.80944,0.78062,0.55931,1.25643,0.68879,1.23648,0.001684,0.001684,0.001684
86,22582,1.14015,0.71584,1.15874,0.70814,0.81117,0.78074,0.5599,1.25641,0.68829,1.23637,0.001585,0.001585,0.001585
87,22871.9,1.14033,0.71908,1.15742,0.70871,0.81021,0.78099,0.55987,1.25608,0.68788,1.23605,0.001486,0.001486,0.001486
88,23158,1.13847,0.71223,1.15299,0.7083,0.81041,0.78101,0.5596,1.25593,0.68749,1.2357,0.001387,0.001387,0.001387
89,23427.2,1.12848,0.71346,1.15309,0.70853,0.80928,0.78052,0.55954,1.25554,0.68706,1.2353,0.001288,0.001288,0.001288
90,23678.9,1.12596,0.70237,1.15078,0.70776,0.8092,0.78054,0.55875,1.25534,0.68659,1.23499,0.001189,0.001189,0.001189
91,23961,1.1148,0.62217,1.16106,0.70852,0.80859,0.78038,0.55948,1.25534,0.68586,1.23481,0.00109,0.00109,0.00109
92,24214.7,1.10103,0.61266,1.15338,0.70923,0.80724,0.78045,0.5598,1.25514,0.68536,1.2346,0.000991,0.000991,0.000991
93,24468.4,1.09494,0.60598,1.15496,0.71075,0.80656,0.78078,0.55975,1.25503,0.68477,1.2344,0.000892,0.000892,0.000892
94,24734.4,1.09161,0.60156,1.15131,0.71207,0.80631,0.78028,0.55871,1.25496,0.68423,1.23426,0.000793,0.000793,0.000793
95,25010.1,1.08284,0.59337,1.14549,0.71473,0.80628,0.78065,0.5591,1.25465,0.68391,1.23403,0.000694,0.000694,0.000694
96,25275.5,1.08165,0.58982,1.14132,0.71551,0.80496,0.78001,0.55891,1.25453,0.68363,1.23383,0.000595,0.000595,0.000595
97,25533.6,1.07328,0.58369,1.13677,0.71596,0.80494,0.78035,0.55982,1.25456,0.68319,1.23372,0.000496,0.000496,0.000496
98,25793.7,1.06702,0.57831,1.13529,0.71604,0.80705,0.77982,0.55996,1.25448,0.68287,1.23364,0.000397,0.000397,0.000397
99,26061.4,1.06602,0.57797,1.13389,0.7161,0.80686,0.77918,0.55937,1.2544,0.68259,1.23351,0.000298,0.000298,0.000298
100,26329.7,1.06198,0.571,1.13317,0.71753,0.80489,0.77925,0.55973,1.25419,0.68221,1.23337,0.000199,0.000199,0.000199
