epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,14170.7,1.16807,0.77751,1.14519,0.68106,0.80473,0.76965,0.54436,1.27459,0.71066,1.20125,0.00208,0.00208,0.00208
82,14357.6,1.16577,0.77142,1.14023,0.681,0.80411,0.76953,0.5447,1.27403,0.71034,1.20073,0.001981,0.001981,0.001981
83,14540.3,1.15924,0.76203,1.13411,0.68091,0.80509,0.76926,0.5451,1.27389,0.70988,1.20059,0.001882,0.001882,0.001882
84,14723.2,1.15705,0.76611,1.13486,0.68202,0.80142,0.76905,0.54473,1.27364,0.7094,1.20025,0.001783,0.001783,0.001783
85,14910.5,1.14996,0.7569,1.13501,0.68302,0.80202,0.7686,0.54408,1.27307,0.70877,1.19979,0.001684,0.001684,0.001684
86,15096.8,1.14757,0.75174,1.13083,0.68521,0.80189,0.76871,0.54457,1.27285,0.70848,1.19962,0.001585,0.001585,0.001585
87,15295,1.15066,0.75689,1.13195,0.67988,0.80922,0.76862,0.54419,1.27259,0.70817,1.19934,0.001486,0.001486,0.001486
88,15497.1,1.14787,0.75001,1.12967,0.68284,0.80945,0.7685,0.54423,1.27234,0.70798,1.19915,0.001387,0.001387,0.001387
89,15699.1,1.13916,0.74599,1.12924,0.6849,0.8078,0.76861,0.54461,1.272,0.70752,1.19884,0.001288,0.001288,0.001288
90,15875.8,1.13811,0.73697,1.12556,0.68593,0.81226,0.76872,0.5443,1.27192,0.70726,1.19871,0.001189,0.001189,0.001189
91,16077,1.13002,0.6639,1.13085,0.68758,0.80476,0.76832,0.54452,1.2717,0.70683,1.19854,0.00109,0.00109,0.00109
92,16250.5,1.11777,0.65242,1.1218,0.69147,0.80023,0.76845,0.54473,1.27157,0.70661,1.19837,0.000991,0.000991,0.000991
93,16423.7,1.11605,0.64579,1.12476,0.69223,0.79885,0.76832,0.54448,1.2713,0.70595,1.1981,0.000892,0.000892,0.000892
94,16597.1,1.11387,0.64188,1.12536,0.69507,0.79799,0.76831,0.54444,1.27125,0.70535,1.19798,0.000793,0.000793,0.000793
95,16770.6,1.10562,0.63814,1.11876,0.69389,0.7993,0.76833,0.54395,1.27097,0.70471,1.19779,0.000694,0.000694,0.000694
96,16944.2,1.10663,0.63365,1.1198,0.69299,0.80525,0.76823,0.54385,1.27088,0.70439,1.19769,0.000595,0.000595,0.000595
97,17117.6,1.09615,0.62473,1.11413,0.69305,0.80665,0.76812,0.54376,1.27084,0.70397,1.1976,0.000496,0.000496,0.000496
98,17291,1.09362,0.622,1.11136,0.69251,0.80908,0.76793,0.54375,1.27087,0.70358,1.19762,0.000397,0.000397,0.000397
99,17464.6,1.0907,0.61902,1.10826,0.69101,0.80996,0.76795,0.54305,1.27066,0.70351,1.19732,0.000298,0.000298,0.000298
100,17638.4,1.08787,0.61605,1.10651,0.69138,0.81044,0.76792,0.54367,1.27069,0.70304,1.1973,0.000199,0.000199,0.000199
